Date,Close,High,Low,Open,Volume
11/29/2010,52.20689011,52.34697954,51.46641377,51.99341977,4977600
11/30/2010,52.23358917,52.52044049,51.69991064,51.87335693,5558300
12/1/2010,52.89399719,53.08745548,52.76724743,52.79393186,5323300
12/2/2010,52.95404434,53.134163,52.8473117,53.01408559,4994400
12/3/2010,53.20754623,53.22755829,52.73390897,52.90735016,3611200
12/6/2010,53.08746338,53.32761818,52.96738598,53.16084429,3113700
12/7/2010,53.5944519,53.99471329,53.30093333,53.34095744,7729000
12/8/2010,52.52711868,52.66720818,52.11352257,52.58715995,9359700
12/9/2010,51.77327347,52.84062507,51.66653576,52.83395269,10593300
12/10/2010,51.7399292,51.92671514,51.57982769,51.79997045,5321100
12/13/2010,51.43973923,51.87335236,51.41972717,51.8600076,6926500
12/14/2010,51.43973923,51.6131855,51.30632215,51.39971512,6040400
12/15/2010,51.35302353,51.6665542,51.30632704,51.51979744,6125800
12/16/2010,51.17289352,51.49310159,51.05281613,51.49310159,6483700
12/17/2010,51.23960114,51.33966647,51.11285646,51.17289261,8998800
12/20/2010,51.31298828,51.40638125,51.24627974,51.33300033,4759200
12/21/2010,51.27297974,51.45976573,51.03949724,51.45976573,4286100
12/22/2010,51.37301636,51.6131711,51.30630784,51.3930284,3518100
12/23/2010,51.33967972,51.43974508,51.20626263,51.37303654,2862600
12/27/2010,50.98609543,51.19956573,50.8526784,51.18622606,2612600
12/28/2010,50.98609543,51.10617279,50.65922015,50.99276781,2962900
12/29/2010,51.35966492,51.69988494,51.11951021,51.19956347,3583900
12/30/2010,51.20626831,51.39972668,51.04616168,51.27297686,2565000
12/31/2010,51.20626831,51.27297686,50.92608424,51.17291149,2485100
1/3/2011,51.09951401,51.75993712,51.09951401,51.43306176,8019700
1/4/2011,49.57184601,50.63920247,49.438429,50.52579241,36471600
1/5/2011,49.80537033,49.96547188,49.57188275,49.81871001,17904000
1/6/2011,49.5051384,49.99212017,49.41841785,49.96543575,11717100
1/7/2011,49.61189651,49.75198597,49.09155773,49.59855175,11271900
1/10/2011,49.07153702,49.67192391,49.04485259,49.53183448,11338600
1/11/2011,49.29837418,49.6919582,49.07823137,49.25834497,8658800
1/12/2011,49.09823227,49.6118987,49.0048393,49.6118987,10378500
1/13/2011,48.47783661,49.064884,48.33774714,48.99150308,14512600
1/14/2011,49.40510178,49.44513098,48.12427936,48.29772565,10570000
1/18/2011,49.8187027,50.27232794,49.57187548,49.79869064,11228500
1/19/2011,50.26562881,50.32567004,49.86537266,50.09885499,10696700
1/20/2011,50.13888931,50.52580075,49.8186813,50.29231839,8290300
1/21/2011,50.03882599,50.53247515,49.79199887,50.53247515,9825900
1/24/2011,50.28565979,50.59919551,49.46513513,49.53184366,16395500
1/25/2011,50.35235977,50.48577681,50.03215176,50.39238386,6959800
1/26/2011,50.14556885,50.50580104,50.13222918,50.42574774,6669000
1/27/2011,49.59854889,50.33235291,49.59187651,50.31901324,7610900
1/28/2011,48.88476944,49.85206121,48.73134029,49.61190636,9083500
1/31/2011,49.14492035,49.3517234,48.93145001,49.23164601,6372400
2/1/2011,49.0114975,49.53850345,48.8313789,49.51181902,8468900
2/2/2011,49.12490463,49.20495791,48.75133284,49.02483931,5841900
2/3/2011,49.25166321,49.54518177,49.23831845,49.2583305,11126100
2/4/2011,49.39840698,49.69859782,49.12489548,49.1849367,9699700
2/7/2011,48.99815369,49.59854055,48.89809345,49.45177875,11618600
2/8/2011,50.27231979,50.67924848,49.49848653,49.61189664,11855200
2/9/2011,50.65255737,50.69258147,50.15223579,50.36570613,5845000
2/10/2011,50.53916931,50.91274126,50.38573507,50.68593117,5437100
2/11/2011,50.79264069,50.85268192,50.37237244,50.5658307,4597900
2/14/2011,50.85935211,50.99944154,50.58584564,50.74594711,4512800
2/15/2011,50.79933167,50.92607637,50.56584922,50.61254571,3823000
2/16/2011,50.71260452,50.92607491,50.53916333,50.8860508,4058200
2/17/2011,50.68592834,50.78598862,50.49913729,50.63923185,4338400
2/18/2011,50.78598404,50.91273383,50.27899507,50.75263231,5446900
2/22/2011,50.49913025,50.99278461,50.37905285,50.66590413,7034000
2/23/2011,50.15890503,50.99944157,49.75864372,50.67923863,7034000
2/24/2011,50.17225266,50.25230595,49.73197227,50.01882354,7297100
2/25/2011,50.06465149,50.66994272,50.05119761,50.37402405,6499000
2/28/2011,50.89861679,51.02640301,50.11173402,50.11173402,11324600
3/1/2011,50.36728287,51.05328693,50.24622363,50.91877381,9067200
3/2/2011,50.23278809,50.30676904,49.52660815,50.2126124,7835300
3/3/2011,51.27522659,51.53752076,50.55559807,50.61613026,7390100
3/4/2011,51.1340065,51.51736003,50.81790699,51.18781176,5416400
3/7/2011,51.30886459,51.94778535,51.07347301,51.36939166,7954100
3/8/2011,50.80443573,51.14743772,50.42108237,50.93222189,8950300
3/9/2011,50.9658699,51.11383182,50.57578943,50.89861589,5337800
3/10/2011,51.57115936,51.95451284,50.63631482,50.87170641,8157900
3/11/2011,51.60481644,51.81330551,51.11385218,51.35597084,4448900
3/14/2011,50.89188004,51.38957095,50.75064509,51.18107687,7988500
3/15/2011,50.52198029,50.89187987,49.99738674,50.10499725,6933600
3/16/2011,49.35174561,50.27314148,49.21051064,50.26641454,10583900
3/17/2011,49.36519241,49.89650776,49.17687915,49.85615125,6126100
3/18/2011,49.08945465,49.62749705,49.02220063,49.41900806,9184100
3/21/2011,49.60731506,49.92341455,49.35174265,49.43245054,5353700
3/22/2011,49.68130112,49.970498,49.45263131,49.76873082,4498800
3/23/2011,50.12519455,50.20590247,49.54680063,49.60060591,5057900
3/24/2011,50.39419937,50.44127769,50.09827557,50.17225652,4306800
3/25/2011,50.60941315,50.94568832,50.27986492,50.44127556,4652000
3/28/2011,50.44125748,50.86496219,50.44125748,50.81116208,3081600
3/29/2011,50.69012451,50.74392464,50.35384932,50.35384932,3008700
3/30/2011,50.98603821,51.14072704,50.75064662,50.77754925,3479500
3/31/2011,51.17435837,51.41647693,50.95242063,51.00622076,4505700
4/1/2011,51.10709763,51.45009973,51.02639487,51.31559172,3889000
4/4/2011,51.37611771,51.45009865,51.20798013,51.32231245,3283100
4/5/2011,51.51735306,51.61150969,51.09364821,51.28868841,4274100
4/6/2011,51.59806824,51.72585446,51.42320369,51.63841962,5657400
4/7/2011,51.12054443,51.61150323,50.88515288,51.34248211,5414400
4/8/2011,51.14073563,51.36940031,50.96587108,51.2819706,3693100
4/11/2011,51.28196335,51.45010093,51.11382576,51.22143628,3940500
4/12/2011,51.55773163,51.75949373,50.9995134,50.9995134,4769000
4/13/2011,51.71239471,52.0957482,51.45010049,51.76619997,4862700
4/14/2011,51.83345032,51.93433389,51.41646729,51.59805874,3488700
4/15/2011,52.04193497,52.14954547,51.55770311,51.98140791,4605700
4/18/2011,51.78637695,52.02849549,51.38284777,51.712396,4937700
4/19/2011,51.51735306,51.78637421,51.40302074,51.70566632,4810600
4/20/2011,52.72795486,52.73468181,51.90071558,51.90744252,7964800
4/21/2011,51.72586441,52.25045301,51.45011623,52.05541274,9424100
4/25/2011,51.87381363,51.95452153,51.47701133,51.88726751,3831600
4/26/2011,51.74602509,52.01504112,51.48373086,51.92088448,4900000
4/27/2011,52.37148666,52.43201372,51.79309307,52.06211418,5745100
4/28/2011,52.47909927,52.75484736,52.13609718,52.45892359,3991900
4/29/2011,52.66739273,52.85570592,52.30421509,52.48580648,4500000
5/2/2011,52.88937759,53.08441788,52.69433731,52.72796689,4021700
5/3/2011,53.09112167,53.19200011,52.80192484,52.88262759,4446300
5/4/2011,53.17855835,53.339969,53.01042075,53.07095296,5493400
5/5/2011,52.86245728,53.25253772,52.59343611,53.02386793,6407800
5/6/2011,52.92972183,53.38033456,52.89609739,53.01715668,6076200
5/9/2011,53.33997726,53.68297945,53.18529353,53.44086086,6284700
5/10/2011,53.6089859,53.70314254,53.31306212,53.4811997,4375800
5/11/2011,53.47448349,53.78385606,53.24581369,53.58881583,4304800
5/12/2011,54.24790192,54.28152635,53.20544705,53.33323323,6400000
5/13/2011,54.30170059,54.41603802,54.05958211,54.20081704,5220900
5/16/2011,54.57073975,54.6447207,54.09995651,54.09995651,6244100
5/17/2011,54.42950821,54.67162678,54.09995992,54.27481935,6471600
5/18/2011,54.81285095,54.81285095,54.29498946,54.40932179,4373100
5/19/2011,55.49214554,55.57284832,54.72543835,54.88012209,5909600
5/20/2011,55.37108231,55.7208063,55.14241247,55.68045491,4790700
5/23/2011,55.48538971,55.61989769,54.80611259,54.83301522,6550800
5/24/2011,55.5795517,55.87547545,55.42486801,55.58627864,6309900
5/25/2011,55.63336945,55.81495579,55.49213448,55.53248586,6589800
5/26/2011,55.43832397,55.80150177,55.28363514,55.73424776,7160900
5/27/2011,55.3028183,55.69580179,55.06566658,55.64837248,5443300
5/31/2011,55.24860382,55.72967394,55.07243562,55.64836435,7161400
6/1/2011,54.8691597,55.38410485,54.8691597,55.20116476,5700100
6/2/2011,54.71333313,55.06566439,54.51683881,54.84884396,4764400
6/3/2011,54.57104874,54.84884751,54.21194036,54.27291868,5752100
6/6/2011,54.67945099,55.20117853,54.49651086,54.61169558,6132800
6/7/2011,54.97758484,55.71613286,54.85562302,54.91660651,7248900
6/8/2011,54.98435211,55.22149862,54.20515202,54.32711382,7867600
6/9/2011,55.05890274,55.29604932,54.6252618,54.98437022,4540200
6/10/2011,54.44906998,55.14018332,54.39486359,55.02499862,5466200
6/13/2011,54.69976807,55.09952852,54.46939352,54.49649671,4376000
6/14/2011,55.20117569,55.45864832,54.74720876,54.92337179,5246300
6/15/2011,55.04533005,55.48574794,54.95724854,55.03178103,5353600
6/16/2011,55.43156433,55.51287395,54.81498317,55.14021131,5258800
6/17/2011,55.91262436,56.04814037,55.45865735,55.7093581,7279500
6/20/2011,56.02778625,56.21750341,55.63479777,55.77708564,4792800
6/21/2011,56.10234451,56.28528466,55.892296,56.08201323,5818300
6/22/2011,56.00069809,56.29882291,55.88551338,56.1362089,4543200
6/23/2011,55.75677872,55.79065384,55.15374678,55.60093662,6677400
6/24/2011,55.45188522,56.00071607,55.37058078,55.7567924,6467700
6/27/2011,55.77713776,55.89909964,55.22831189,55.22831189,4528800
6/28/2011,57.152565,57.19322239,55.8448653,55.8719685,8545100
6/29/2011,57.30161285,57.36259633,56.9831568,57.19320525,7181000
6/30/2011,57.13222885,57.53199453,57.07802246,57.38970146,4968000
7/1/2011,58.03341293,58.12827157,57.01706596,57.02384306,5829700
7/5/2011,58.02664185,58.26378846,57.81659844,57.87080486,5093000
7/6/2011,58.17567825,58.46025405,57.79624385,58.02661326,5810300
7/7/2011,58.31118011,58.46702217,58.04015854,58.27052791,6072300
7/8/2011,57.99952316,58.20279459,57.76237661,57.99952316,5200100
7/11/2011,57.83013535,58.17569473,57.6607442,57.80980924,5288300
7/12/2011,57.58621216,58.30443413,57.57266314,57.7285001,5498200
7/13/2011,57.56589127,58.10794505,57.46425554,57.76238563,6545200
7/14/2011,58.141819,58.58223704,57.97242784,58.28410695,6764400
7/15/2011,57.91819763,58.30440907,57.53875812,58.18921921,5892000
7/18/2011,57.86400223,58.22311054,57.69461112,57.91820862,5408100
7/19/2011,58.41283417,58.44671446,57.97241621,58.06727483,4672200
7/20/2011,58.45347214,58.66352059,58.20277665,58.41959702,4114100
7/21/2011,58.63644409,58.97522641,58.28410759,58.72452563,6107200
7/22/2011,60.0051384,60.68948031,59.92383393,59.96448616,11408600
7/25/2011,59.70697021,60.30322496,59.47659566,59.59855744,5346000
7/26/2011,59.63920593,59.93055878,59.51047223,59.66630912,4729100
7/27/2011,59.00908279,59.7476307,59.00231087,59.5714625,6668100
7/28/2011,58.79901505,59.46980209,58.72448258,58.94130289,4864300
7/29/2011,58.59577942,58.84647497,58.14858437,58.3721819,5707000
8/1/2011,58.53480148,59.28012146,57.99952486,59.28012146,4400300
8/2/2011,57.63363647,58.66353744,57.61331037,58.29765198,5604800
8/3/2011,57.9588623,58.14180243,57.59297689,57.66750939,7635100
8/4/2011,57.10512543,58.58221599,57.08479932,57.85722231,10708800
8/5/2011,57.64720917,57.95211123,56.06848209,57.39650835,12502600
8/8/2011,55.63483429,57.55234351,55.56707886,56.66473029,14499500
8/9/2011,58.24346161,58.29089093,55.94651767,56.54954984,15364200
8/10/2011,56.96963882,57.90467621,56.6511826,57.54556776,13493400
8/11/2011,58.46024323,58.92776422,57.21352747,57.41002173,11112100
8/12/2011,58.60932159,58.90745159,58.12147439,58.67029991,6531200
8/15/2011,58.82614136,58.86002165,58.10792474,58.82614136,6470400
8/16/2011,58.72449875,59.07683509,58.05371152,58.57543377,5627300
8/17/2011,59.28689575,59.29367284,58.56867901,59.04297211,5407500
8/18/2011,58.00630569,59.13106024,57.37617041,58.64999,11373500
8/19/2011,59.10395813,59.91703352,58.14858963,58.14858963,11686500
8/22/2011,59.46306992,60.22871604,59.17171694,59.76797191,7087900
8/23/2011,60.66234207,60.68266818,59.45627822,59.46305532,6617100
8/24/2011,61.06887436,61.08242854,59.9915495,60.3438807,8174400
8/25/2011,60.1067543,61.29249234,59.86960773,61.02146547,8671900
8/26/2011,60.93338394,61.31281846,59.51049933,60.06610209,5958600
8/29/2011,61.51608658,61.53641269,61.02823927,61.38734766,6261700
8/30/2011,61.92537308,62.22551976,61.46151239,61.55701266,6311800
8/31/2011,61.67297745,62.21186956,61.40693505,62.1163693,9168400
9/1/2011,61.44104004,62.13682837,61.41375351,61.57746749,5475400
9/2/2011,60.77253723,61.34554402,60.71796937,61.02493376,5250800
9/6/2011,60.58836365,60.67704098,59.39460507,59.63335575,7198400
9/7/2011,60.90897751,61.03858726,60.45193973,61.03858726,7065300
9/8/2011,60.44510269,61.39328749,60.44510269,60.82028597,7330000
9/9/2011,58.00302124,58.97849271,57.06165924,58.86252885,18444800
9/12/2011,58.79428864,58.80110636,57.40953019,57.60053063,8271000
9/13/2011,58.74655533,58.86934211,58.09851196,58.78065959,6598700
9/14/2011,59.17630386,59.88573799,58.28269218,58.86933953,7666600
9/15/2011,60.07672501,60.19268882,59.59922388,59.72201063,6755100
9/16/2011,60.22683334,60.54744366,60.05629638,60.20636974,7594500
9/19/2011,60.58153152,60.86121456,59.71520629,59.76295642,6471600
9/20/2011,60.92259598,61.77528041,60.7111319,60.87484586,7942200
9/21/2011,59.70158386,61.20231241,59.67430253,60.88852499,5777500
9/22/2011,58.65787506,59.32638205,58.05076407,58.55555187,10785600
9/23/2011,59.59922791,59.92665579,58.4941471,58.73289768,7614900
9/26/2011,60.9430809,61.03176345,59.16267996,60.00171883,7515500
9/27/2011,61.21592712,62.0754346,60.98399943,61.55700094,8043200
9/28/2011,60.04945374,61.65249959,60.01534948,61.21592553,7027800
9/29/2011,60.56106567,61.27049983,59.60605795,61.01810334,8145900
9/30/2011,59.90620422,61.5092501,59.89938129,60.02216807,8776100
10/3/2011,58.67832565,59.87890671,58.66468499,59.64015613,9185600
10/4/2011,58.99213028,59.07398467,57.123042,58.02347667,10700000
10/5/2011,58.5487442,59.18995956,57.91434657,59.12174583,7730400
10/6/2011,59.42189026,59.51739053,58.71245598,58.97167025,5861000
10/7/2011,59.48325348,60.00850991,59.06714313,59.54464945,5509200
10/10/2011,60.37689209,60.38370982,59.76295814,60.06310478,5136400
10/11/2011,60.9430809,61.31826427,60.48604313,60.59518928,6868200
10/12/2011,60.27456284,61.27732065,60.04945288,61.27732065,7847900
10/13/2011,60.92259598,61.35235226,60.21998483,60.29502148,4990800
10/14/2011,61.35237885,61.37966538,60.80665849,61.37966538,3702300
10/17/2011,60.47922134,61.32508309,60.37689814,60.99083215,4321700
10/18/2011,61.14774323,61.39331691,60.17227143,60.67705946,4864000
10/19/2011,61.13407516,61.82304055,60.92260585,61.33871634,5681700
10/20/2011,60.71795273,61.49560049,60.28819646,61.39327732,6969800
10/21/2011,62.97587204,63.06454936,62.13682812,62.22551065,12081700
10/24/2011,62.76441956,62.96906077,62.34830899,62.80534676,6653900
10/25/2011,62.60066986,63.3442133,62.38238288,62.66206584,6465700
10/26/2011,62.6075058,63.21461675,61.98675419,63.01679332,7046500
10/27/2011,63.78765869,64.01276357,62.76443673,63.65122597,7004300
10/28/2011,63.63751984,63.88309327,63.09179994,63.77394721,4942400
10/31/2011,63.33740234,63.90358609,63.28965222,63.28965222,4544600
11/1/2011,62.69618988,63.70576544,62.55975723,62.96904476,6503500
11/2/2011,63.11912537,63.32377176,62.53247793,62.98269791,5421700
11/3/2011,63.43973541,63.54205861,62.94858824,63.32377155,5245400
11/4/2011,63.99226761,64.00591348,62.96222843,63.33058357,5612500
11/7/2011,64.54480743,64.59937529,63.58979976,64.06730099,4646700
11/8/2011,64.53117371,65.11099823,64.01273998,64.7767473,7195500
11/9/2011,63.20096588,64.09457743,62.99631955,63.71939943,6666000
11/10/2011,63.6170578,63.77394876,63.16001516,63.63069846,4189400
11/11/2011,64.64032745,64.769932,64.02639339,64.07414353,4425500
11/14/2011,64.16281128,64.66760433,64.02638382,64.36063474,3232200
11/15/2011,64.44249725,64.74264392,63.91724058,64.03320965,5577300
11/16/2011,63.54203415,64.34696832,63.48746111,64.06046765,3915600
11/17/2011,62.95541763,63.81492527,62.56659362,63.53524219,5435000
11/18/2011,63.26237869,63.43973856,62.88720057,63.13959189,4791500
11/21/2011,62.94858932,63.18052225,62.22551442,62.7780524,5869400
11/22/2011,63.20096588,63.53521669,62.62795928,62.68935526,4695700
11/23/2011,62.66891479,63.098666,62.55294572,62.9758792,4555800
11/25/2011,62.82582092,63.06457165,62.62117967,62.66892982,2452400
11/28/2011,63.95816422,64.11505526,63.48748068,63.56934027,6101200
11/29/2011,64.23309326,64.45989659,63.99254667,64.28807684,5648300
11/30/2011,65.64887238,65.66262089,65.04406889,65.18839681,7683300
12/1/2011,65.63513184,65.89629592,65.44269459,65.59389678,4860300
12/2/2011,65.77259827,66.30180603,65.51143413,66.23307918,4023100
12/5/2011,65.53207397,66.38429876,65.34651089,66.26746255,5906900
12/6/2011,65.98564148,66.1643302,65.167778,65.61451028,5346500
12/7/2011,66.28805542,66.42551436,65.63514249,65.86194581,5137800
12/8/2011,66.6110611,67.55263495,66.47360743,66.68666218,8123000
12/9/2011,67.37397003,67.64888272,67.09218832,67.12654913,5721200
12/12/2011,67.68322754,67.71758834,66.80350615,67.12652807,5804900
12/13/2011,67.35334778,68.00626079,67.18840227,67.86193281,6862400
12/14/2011,67.08526611,67.66945189,66.77599283,67.18835895,6347200
12/15/2011,67.44956207,67.88942022,67.25712479,67.7038572,5558600
12/16/2011,67.00282288,67.77945144,66.72104124,67.72446787,8867300
12/19/2011,66.83100128,67.60762982,66.65231254,67.29835116,5169500
12/20/2011,67.91690063,67.98562748,67.30522283,67.40144146,5981100
12/21/2011,68.17807007,68.38425585,67.83443059,68.0268731,5414500
12/22/2011,67.76570892,68.28116818,67.73134812,68.20556707,4752500
12/23/2011,68.83097076,68.83097076,67.87565368,67.930632,3516800
12/27/2011,69.10588837,69.29145134,68.72788291,68.84471906,3052100
12/28/2011,68.43922424,69.24333918,68.3567489,69.22959591,3111600
12/29/2011,69.28457642,69.41516107,68.45296967,68.55606254,3986200
12/30/2011,68.95469666,69.29146186,68.76912841,69.0234235,2957200
1/3/2012,67.93062592,69.82064239,67.86877335,69.6419537,8895900
1/4/2012,68.30865479,68.93408115,67.87567093,68.11621752,6754700
1/5/2012,68.6110611,69.0028099,67.82068923,68.36364025,8163800
1/6/2012,69.14026642,69.25710259,68.63855568,68.78975266,6775300
1/9/2012,68.48048401,69.36707461,68.39113962,69.33270856,4433700
1/10/2012,68.52171326,69.0371725,68.28116666,68.89284454,5075400
1/11/2012,68.67977905,68.80348946,68.28115604,68.46672428,4622500
1/12/2012,69.11963654,69.1746201,68.7759971,68.98218286,4022700
1/13/2012,68.96842194,69.02340549,68.45983713,68.85158581,4134800
1/17/2012,69.10588837,69.55261541,68.76224895,69.13337491,4555800
1/18/2012,69.80003357,70.01309356,69.23646516,69.34643229,4844500
1/19/2012,69.59385681,69.96498801,69.2089771,69.94436524,4763300
1/20/2012,69.92375183,70.253648,69.60072992,69.68320527,5630400
1/23/2012,69.38077545,70.02681904,68.75535463,69.90310868,6059700
1/24/2012,67.86875916,69.42887921,67.63508696,69.42887921,11654100
1/25/2012,68.19869232,68.39112959,67.38770295,67.63512379,7544000
1/26/2012,68.16429138,68.5285482,67.82752634,68.4117121,4607100
1/27/2012,67.82752991,67.99934957,67.59385245,67.74505458,5135000
1/30/2012,67.82752991,67.90999999,67.14712029,67.38079775,6104900
1/31/2012,68.07497406,68.21930199,67.52514887,68.0680998,6574200
2/1/2012,67.62824249,68.37737395,67.60075071,68.35675642,6141300
2/2/2012,67.77942657,67.91688022,67.53200583,67.53200583,3984000
2/3/2012,68.73478699,68.91347579,68.06812539,68.16434405,5600900
2/6/2012,68.37736511,68.72787876,68.27427225,68.70038698,3486600
2/7/2012,69.35332489,69.53888791,68.42549407,68.43236832,6029900
2/8/2012,68.76224518,69.61446941,68.45296658,69.49763328,5433600
2/9/2012,68.72101593,69.04403785,68.52170442,68.76912524,3608800
2/10/2012,68.36360931,68.49419394,67.99935246,68.3979701,3874700
2/13/2012,68.48732758,68.67289053,68.23303255,68.53543688,2971100
2/14/2012,68.41862488,68.48047747,68.00625329,68.39113309,3520800
2/15/2012,67.77256012,68.5560575,67.56637439,68.49420493,5260500
2/16/2012,68.21929932,68.34300972,67.60074731,67.60074731,3996300
2/17/2012,68.72101593,68.89970991,68.32239815,68.49421788,4931700
2/21/2012,69.06465149,69.24334546,68.72788631,68.81036167,4474800
2/22/2012,69.18148041,69.24333298,68.83096678,68.83096678,3918900
2/23/2012,69.28457642,69.44265285,69.00279483,69.28457642,4166500
2/24/2012,68.9478302,69.25023464,68.76226717,69.25023464,3661800
2/27/2012,68.97531128,69.24334963,68.384251,68.74850798,4044500
2/28/2012,69.05834961,69.27982336,68.86456074,69.05142707,4365800
2/29/2012,68.71227264,69.12753513,68.69843285,69.11369533,5461000
3/1/2012,68.69154358,68.98914947,68.61541147,68.71230592,4086100
3/2/2012,68.86457062,68.96146507,68.49083262,68.70538386,4311700
3/5/2012,69.1690979,69.45285871,68.40777683,68.80919971,6313200
3/6/2012,69.13451385,69.34906517,68.58774912,68.6431189,6713900
3/7/2012,69.33519745,69.51514653,68.89224992,69.21061812,5873500
3/8/2012,67.10662079,67.58417579,66.76056767,67.13430567,16841200
3/9/2012,67.0235672,67.54956943,66.80901595,67.44575244,7808700
3/12/2012,66.89898682,67.46651368,66.84361705,67.16890781,4503100
3/13/2012,66.98203278,67.33500839,66.698272,67.12737443,6350900
3/14/2012,67.33499146,67.43880841,66.91280638,66.91972892,7209100
3/15/2012,67.85409546,67.95791245,67.23812134,67.23812134,5768200
3/16/2012,67.59105682,68.20703058,67.52876455,68.11705344,7337000
3/19/2012,67.63955688,67.89563286,67.35579074,67.38347563,4634500
3/20/2012,67.58417511,67.72259425,67.18275223,67.45267324,4757100
3/21/2012,66.94049072,67.70180624,66.94049072,67.50109487,6038600
3/22/2012,66.30378723,66.77441974,66.28301961,66.5321783,7721200
3/23/2012,66.13075256,66.40067357,65.84006393,66.37991123,6041500
3/26/2012,67.11354065,67.15506533,66.51140634,66.5529363,5644100
3/27/2012,67.36960602,67.70874181,67.18273969,67.33500388,4877500
3/28/2012,67.18968201,67.715679,67.17583692,67.49420519,5055400
3/29/2012,67.57723999,67.61876467,67.08584529,67.09968509,4103600
3/30/2012,67.89560699,67.99942397,67.66029346,67.74334281,4429500
4/2/2012,68.07554626,68.38699185,67.60491398,67.70180839,4603000
4/3/2012,68.79536438,68.80228692,68.03404854,68.0409658,5422200
4/4/2012,67.46651459,68.22090781,67.23811827,67.99943404,7768300
4/5/2012,68.25553131,68.2832162,67.18276434,67.22428903,5469400
4/9/2012,68.43546295,68.86457072,67.57725269,67.64646226,6712700
4/10/2012,67.59799957,68.36623774,67.34884096,68.36623774,7581600
4/11/2012,68.213974,68.33163605,67.48034324,68.02710768,6366600
4/12/2012,67.57723999,68.34547819,67.37652859,68.32471585,5763900
4/13/2012,67.11354065,67.68799008,67.10661811,67.4941959,5223700
4/16/2012,66.84361267,67.75719257,66.66366359,67.196583,6236300
4/17/2012,67.2104187,67.53570939,67.0719996,67.07891686,7592700
4/18/2012,67.36960602,67.81255879,67.14813227,67.14813227,5388700
4/19/2012,65.9438858,67.30041348,65.14796252,67.24504899,13939100
4/20/2012,66.40068817,67.66723884,66.19997669,67.07203221,11021200
4/23/2012,65.88158417,66.39374122,65.64626534,66.28992425,5217500
4/24/2012,65.46630859,66.06152022,65.16178552,65.75699715,6223800
4/25/2012,65.90236664,65.91620644,65.59783816,65.85391941,5699600
4/26/2012,66.32455444,66.49065849,65.7085802,65.7085802,4741200
4/27/2012,67.39729309,67.50111007,66.30376942,66.60137526,7373300
4/30/2012,67.44573975,67.6533737,67.19658112,67.55647926,4507200
5/1/2012,67.27269745,67.83330687,67.22425024,67.29346506,5297900
5/2/2012,67.48729706,67.62571623,67.06511173,67.06511173,4348300
5/3/2012,67.16201782,67.53575598,66.98899119,67.45962384,3935200
5/4/2012,66.35222626,67.03048741,66.26917161,67.03048741,4688500
5/7/2012,66.10308075,66.46297374,65.88852418,66.255345,5089700
5/8/2012,64.74654388,65.66012395,64.34512098,64.98878002,12379500
5/9/2012,63.62532425,64.42816471,63.36924305,64.35895514,8975700
5/10/2012,63.58379364,64.17900535,63.4868992,64.15823773,7129500
5/11/2012,63.60455704,64.08902924,63.4453703,63.45921538,5366500
5/14/2012,62.89860535,63.45921492,62.74634643,63.35539794,6050000
5/15/2012,62.98859787,63.49383253,62.87785832,62.97475279,4890300
5/16/2012,63.2792778,63.45922691,62.96783209,63.06472654,4949100
5/17/2012,62.02658463,63.38311269,61.94352995,63.17547864,9094100
5/18/2012,62.18574524,63.05780059,62.07501099,62.43490391,7990700
5/21/2012,63.16851425,63.20312166,62.21340984,62.29646447,6622500
5/22/2012,63.21696854,63.64607622,62.981655,63.64607622,5063400
5/23/2012,63.31386185,63.37614885,62.75325237,62.96088629,4236500
5/24/2012,63.34848404,63.74990693,62.86401178,63.57688037,5010000
5/25/2012,63.01628494,63.5353647,62.85017562,63.43154769,3681300
5/29/2012,62.91246033,63.48690979,62.46951274,63.265436,5380300
5/30/2012,62.36569595,62.64945678,62.18574685,62.5664074,5375600
5/31/2012,62.31684113,62.95856776,62.26104321,62.70048176,6816400
6/1/2012,60.48235321,61.4728368,60.33587369,61.01247336,10832500
6/4/2012,60.21034622,60.53120702,59.99411522,60.40565233,7035200
6/5/2012,60.7404747,60.97065921,59.99412321,60.14060281,7237300
6/6/2012,61.84254456,61.84254456,60.99156354,61.32637243,5936000
6/7/2012,61.64726257,62.62379872,61.38918171,62.49824399,8321500
6/8/2012,61.20779037,61.57050087,59.93131894,60.26613313,12060100
6/11/2012,60.39866257,62.11457805,60.39866257,62.06575153,9511900
6/12/2012,61.04037476,61.09617268,60.45445137,60.68463575,7762000
6/13/2012,61.3612709,62.03787096,60.60096594,60.64979247,8838500
6/14/2012,62.58189392,62.72139668,61.46585588,61.72393651,7646300
6/15/2012,63.12599945,63.3073574,62.58890765,62.87489008,9516800
6/18/2012,62.9446373,63.20970013,62.72142957,63.19574666,6343400
6/19/2012,62.49820328,62.95159533,62.22616911,62.7562893,7601600
6/20/2012,61.83556366,62.54703649,61.49377806,62.49123324,7917500
6/21/2012,61.13106155,62.18432529,61.05433341,62.1424702,5762200
6/22/2012,61.62631607,61.79372054,61.3682353,61.51471487,5325400
6/25/2012,61.46588135,61.6123609,61.17291692,61.38217646,4524400
6/26/2012,62.14944839,62.37963282,61.76581301,61.77976116,4488500
6/27/2012,61.61236191,62.42846458,61.41007909,62.26106013,5940300
6/28/2012,61.50774384,61.5635471,60.94972181,61.3961373,4922600
